@relation 'letter_test_30pct.txt_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A17-N200-T1.0E-4-weka.filters.unsupervised.attribute.Remove-R11,16'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25}

@data
0.00379,-0.003496,-0.053869,0.01912,-0.065971,0.010799,0.003186,0.046485,0.052208,-0.057002,-0.022998,-0.008821,0.029147,0.027512,24
-0.00154,-0.027285,-0.036142,0.002649,0.013493,-0.00121,0.020407,0.025938,0.001479,-0.02019,-0.008253,-0.018096,0.041463,0.003884,23
0.029529,0.004617,0.010887,-0.007374,0.044722,0.015496,-0.0117,0.021548,-0.008409,-0.004449,-0.01461,-0.005654,-0.0041,-0.004493,4
0.010751,-0.03417,0.002114,-0.016821,-0.011716,0.019884,0.002508,0.046171,0.045287,0.012923,-0.007084,0.045168,-0.054389,-0.033326,13
-0.016533,0.025375,-0.005705,-0.019861,0.050473,-0.003669,-0.007469,0.02244,0.020824,-0.017322,-0.002471,0.018528,-0.001794,0.02199,3
-0.021184,-0.05932,-0.032307,0.015462,0.017104,-0.000215,0.011243,-0.041701,0.011813,0.004785,-0.015227,-0.015541,-0.039642,0.055853,15
0.009143,-0.00155,-0.003164,0.009442,0.009642,-0.009486,-0.007266,-0.024588,0.019997,-0.021222,-0.025172,0.009615,0.001967,0.00901,14
0.012041,0.004297,0.012318,-0.024748,0.016326,0.003525,0.008674,0.003676,0.010113,-0.011069,0.008225,0.042989,-0.021443,-0.005593,3
0.013793,-0.01211,0.030544,-0.042142,-0.049987,-0.039507,0.034356,-0.005801,0.018924,-0.00017,0.012238,-0.011472,0.016782,-0.022742,0
0.020933,-0.013766,-0.05004,-0.000586,0.012295,0.018875,0.030029,0.002173,0.037254,-0.030004,-0.01459,0.005953,-0.002471,0.028543,5
-0.010516,0.018977,0.013101,-0.046383,-0.019936,0.094936,-0.033344,0.00096,0.007094,-0.047927,-0.037607,-0.02341,-0.012639,0.045509,19
-0.012114,0.018021,-0.01756,-0.039967,-0.011831,0.023716,-0.037092,0.021027,0.006126,-0.041472,0.012991,0.0005,-0.003673,0.033026,22
0.000227,-0.031605,0.006948,0.017714,0.009072,-0.028665,0.01935,-0.069764,-0.04567,-0.006405,-0.02518,-0.015031,-0.011434,0.0668,16
0.001816,-0.010628,-0.016134,-0.058371,0.016582,0.009256,-0.013321,-0.004302,-0.003413,-0.008051,-0.008061,-0.01655,0.018718,-0.001442,23
0.051613,0.005811,0.066349,-0.017096,-0.048326,-0.027493,0.032466,-0.030281,-0.035665,0.023722,-0.037374,0.0888,-0.039549,-0.002607,9
0.004377,-0.033516,-0.014168,0.015188,0.015071,0.037938,0.027842,0.00813,0.05979,0.018866,0.008481,-0.034533,-0.04897,0.021721,22
0.006037,-0.086056,-0.021923,0.0229,0.018171,-0.008575,-0.016964,-0.024966,-0.02205,-0.019037,-0.034181,0.020192,-0.03439,0.033031,24
0.021747,0.003953,-0.044983,-0.013251,-0.024284,-0.003287,-0.025858,-0.05633,0.045939,0.007584,0.00396,-0.041778,0.002718,0.017099,13
0.036986,-0.01265,0.007519,-0.003423,0.009012,0.010908,0.002324,0.00305,-0.014113,0.002067,-0.025805,0.041967,-0.003771,-0.036208,18
0.021897,-0.039472,0.004257,0.008629,0.017156,-0.027346,0.039141,-0.006216,-0.011194,-0.03606,0.050525,-0.035767,0.045022,-0.010417,18
-0.031964,0.013053,0.015398,0.061914,0.021548,0.031577,0.027415,-0.01529,0.037665,0.021709,-0.013065,-0.03594,0.030575,-0.032298,14
0.002726,0.03249,-0.026298,-0.058948,0.00012,0.00447,0.032505,0.028506,-0.022052,0.025034,-0.003683,-0.029183,-0.032209,-0.020625,11
0.012941,-0.015191,0.0262,-0.010238,-0.017409,0.028099,-0.003442,0.02688,0.054383,-0.008444,-0.015026,-0.044271,-0.023206,0.013295,22
0.03427,-0.034355,-0.001232,0.014403,0.025923,-0.017789,0.01191,0.028436,-0.01045,-0.059556,-0.00854,-0.002334,0.019255,-0.012775,18
-0.039612,0.019838,0.020014,0.036348,-0.022551,-0.054527,-0.067744,-0.013847,0.010132,-0.026044,-0.044276,0.008894,-0.055757,-0.015271,13
0.014989,-0.026909,0.016825,-0.030689,0.024329,0.030115,0.00064,0.014323,0.027653,-0.008841,0.00474,-0.018826,0.039969,-0.019129,1
0.044774,0.059021,-0.009304,0.002286,-0.011303,0.032998,-0.022946,0.000209,-0.065248,-0.010373,0.009809,-0.018491,-0.050101,-0.03788,2
-0.009713,-0.011609,-0.030413,0.006621,-0.013389,0.053299,-0.016883,0.004588,0.060757,-0.013925,-0.013824,-0.028186,-0.01665,0.011429,21
-0.003486,-0.002996,-0.041667,0.009488,0.019715,0.030485,-0.008822,0.017666,-0.022663,-0.033371,0.017957,0.017527,-0.022699,-0.015752,19
0.053271,0.030267,0.027853,-0.029187,-0.026157,0.010597,0.038938,-0.019107,0.014659,0.022393,0.003094,0.035522,-0.00421,-0.005677,9
0.048982,0.037845,0.008395,0.00059,-0.014854,0.026017,-0.021004,0.010564,-0.048585,-0.023047,0.004158,-0.020862,-0.038475,-0.039331,2
-0.137589,0.04092,0.005608,0.053714,-0.090912,0.110508,-0.009259,0.031778,-0.03699,-0.028567,-0.063573,0.019338,0.003856,-0.037736,13
-0.007568,-0.025278,-0.059748,0.051252,0.011735,-0.023603,0.001378,0.023366,-0.023757,-0.016188,0.003788,0.031437,-0.024543,-0.043226,19
-0.007937,-0.036454,-0.042279,-0.018916,-0.0005,0.019874,0.014017,0.009343,0.025958,-0.005979,0.020562,0.034467,-0.036255,-0.000547,5
-0.038799,-0.000392,-0.015636,-0.070763,-0.011605,-0.027609,0.021212,0.004662,0.009079,-0.006381,-0.015567,0.003915,0.00968,0.007448,0
0.005717,-0.022731,-0.009625,0.002665,0.035071,-0.031735,0.002809,0.010239,-0.009762,-0.056006,-0.003018,0.013888,0.031544,-0.010784,1
0.00426,-0.024344,0.027088,0.000383,0.018903,0.018643,0.039105,-0.007539,0.016005,0.005164,-0.029765,0.042869,0.035639,-0.017598,8
0.042112,-0.016155,0.042002,-0.040592,-0.032998,-0.016539,0.035497,-0.009734,0.002564,0.008947,-0.001217,0.002339,0.012732,-0.025967,0
0.018923,-0.004943,-0.014401,0.012457,0.037561,0.017757,0.018492,0.005192,0.043774,-0.028405,-0.006557,0.002601,-0.019546,0.024281,5
-0.042269,0.00386,-0.004316,-0.016156,0.022963,0.003914,0.025534,-0.012399,-0.020586,-0.015174,0.0238,0.008944,0.01,0.027699,1
-0.065366,0.053116,0.054138,0.047499,-0.041804,-0.050103,0.019789,-0.027094,0.016935,-0.058738,-0.006146,-0.003918,-0.005563,-0.001334,7
-0.040229,-0.044854,0.005915,0.014125,0.030006,0.043955,0.029713,-0.001188,0.024643,-0.022881,-0.018104,0.023305,0.041361,-0.031604,5
0.00713,0.019729,0.025572,0.005276,0.01541,0.006237,-0.014788,-0.003574,0.012783,-0.012104,-0.017236,-0.015931,-0.03336,-0.000834,14
0.012298,0.012246,0.029937,-0.011111,-0.001862,0.002171,0.009996,0.002225,0.010269,-0.017961,0.003064,0.008703,-0.025196,-0.004901,14
-0.059512,-0.007828,-0.037775,-0.029042,0.002798,-0.002094,0.005761,-0.042799,-0.01619,-0.005329,0.06644,0.000614,-0.030595,0.023566,17
-0.00004,0.015286,-0.0003,-0.016453,0.014792,-0.004836,0.033295,-0.014654,-0.008137,-0.014365,0.0475,0.027851,0.006066,0.013767,1
0.003311,-0.008321,-0.054188,0.010299,0.021932,0.01315,0.009838,-0.000438,0.026908,-0.026209,-0.015881,0.032262,-0.001423,0.020914,5
0.045857,-0.015097,-0.027317,-0.014757,0.002133,0.008202,0.015473,-0.003732,-0.026156,-0.003913,-0.01455,0.028826,0.004792,-0.024601,25
0.047115,0.005141,0.007239,0.045409,-0.031052,0.004758,0.033749,0.005779,-0.019872,0.007052,0.007639,0.000434,-0.028367,-0.041246,6
-0.040738,-0.009952,0.060965,-0.01116,-0.010217,0.010214,-0.005833,-0.012194,-0.044752,-0.053378,-0.027249,-0.0041,-0.026129,-0.035622,17
-0.024814,0.022726,-0.029915,0.036385,-0.005708,0.042516,0.008674,-0.034011,0.042175,-0.010507,-0.014241,-0.032329,-0.003434,0.040586,21
0.055094,-0.003071,-0.023371,-0.028532,0.025999,0.017058,-0.006673,-0.003855,0.002635,-0.016152,-0.003443,0.018197,0.020885,-0.028504,25
0.009723,-0.000283,0.005138,-0.017426,-0.002665,-0.003077,0.006571,-0.002832,0.029781,-0.006086,0.002197,0.043746,-0.007089,-0.00759,3
-0.016078,-0.004443,-0.027514,0.014662,0.002172,0.042018,-0.001814,-0.028907,0.034066,0.023141,-0.0616,-0.034278,0.013519,0.056093,21
-0.021202,-0.023087,-0.036076,-0.047231,0.008053,-0.003271,-0.016365,0.007802,-0.002588,-0.026791,0.052736,0.019323,0.005248,0.030614,20
0.011348,0.005915,-0.018096,-0.024816,0.043369,0.033332,-0.026722,0.030862,-0.001175,-0.014866,-0.020642,0.0021,-0.004139,-0.011349,23
-0.050095,0.051109,0.085299,0.009976,-0.02178,-0.020216,0.005274,0.008005,-0.003177,-0.070733,0.006736,0.027844,-0.059414,-0.030019,7
-0.016592,-0.010404,0.009841,-0.03838,0.030683,0.007132,-0.026898,-0.013868,-0.002044,0.000944,0.013984,-0.016651,0.01884,-0.008344,7
0.02088,0.008385,-0.020237,-0.021845,0.035459,0.025174,-0.022283,0.032921,-0.005399,-0.008182,-0.012682,-0.004179,-0.002298,-0.015231,23
-0.041369,0.035177,0.030502,0.023059,-0.02426,-0.052095,-0.043792,0.030204,0.024234,-0.054951,-0.025122,0.017518,-0.02049,-0.030185,13
0.009079,-0.011087,0.005593,-0.02845,-0.023448,-0.02109,0.010943,-0.002014,0.009145,0.008278,0.001996,0.01458,0.003063,-0.0223,16
0.026103,0.031539,-0.021645,0.018838,-0.001046,0.025854,-0.038412,0.029499,0.02257,-0.020577,-0.00163,0.001756,-0.038405,-0.001157,20
-0.011143,0.012178,-0.041999,-0.015399,-0.024694,-0.004872,0.010801,-0.023762,0.009653,-0.006721,0.021309,0.017189,-0.00467,-0.007798,7
-0.002709,-0.033135,-0.011867,-0.040717,0.030659,-0.000726,-0.01675,0.013811,0.004184,-0.011022,-0.018576,0.012925,0.011618,-0.017146,23
-0.06763,0.03411,0.011381,-0.047124,-0.014112,0.029154,0.01303,-0.061833,-0.044608,0.003935,0.033782,0.018497,0.001876,0.021436,17
-0.033035,-0.005449,-0.021736,-0.042213,0.020018,-0.037634,0.012851,-0.013202,0.005542,-0.00238,0.000989,-0.037727,0.009723,-0.002142,16
0.022387,-0.02956,-0.056441,-0.000691,-0.010687,0.006805,0.031946,0.04335,-0.02437,-0.010964,0.028567,0.003505,-0.036996,-0.000069,11
0.016055,-0.012791,0.010637,0.005313,-0.015981,-0.028924,0.001717,0.006642,0.003976,-0.006589,-0.004605,-0.052601,-0.031173,-0.031543,10
-0.026586,-0.014511,0.036878,0.025585,0.038905,0.042641,0.036063,-0.023134,0.05019,-0.002296,-0.017739,0.005935,0.003577,-0.012317,15
-0.012182,0.021555,-0.032552,-0.008484,0.051782,0,-0.053131,0.01393,0.015156,0.019048,-0.028447,0.063104,-0.006431,0.003422,3
0.001031,0.010265,-0.035978,-0.01531,-0.017424,0.000337,-0.001651,-0.020018,0.016494,-0.006958,0.024473,0.013199,-0.015972,-0.017973,7
0.054541,0.034456,-0.023127,0.04902,0.001933,-0.042126,-0.040721,0.027789,0.057192,-0.036458,-0.003825,0.006471,-0.014813,0.012839,20
-0.020416,0.002378,-0.004585,-0.021516,0.055141,0.011469,-0.008353,0.016433,-0.027672,-0.056775,-0.036834,0.014282,0.048607,0.000692,18
0.002341,-0.006394,-0.041599,-0.009002,0.038999,0.003517,-0.026659,0.035122,-0.002868,-0.012251,-0.051328,0.030747,0.03458,-0.016372,23
-0.035806,0.027926,0.021921,0.01909,-0.003153,-0.001344,0.047022,-0.021248,-0.012183,0.002564,0.02156,0.016001,-0.028277,0.012615,14
0.016525,-0.048528,-0.027513,-0.026543,0.013078,-0.013252,-0.000444,0.022585,0.003526,-0.011958,0.015386,-0.036686,0.00564,-0.015356,10
-0.005116,0.025746,0.002555,-0.006519,0.011986,0.024108,-0.028565,0.010185,0.009407,-0.020944,-0.002478,0.001886,-0.022243,-0.023621,7
-0.05281,-0.022606,0.053614,0.038186,0.023983,0.046755,0.05526,-0.016072,0.058377,-0.025593,0.002349,-0.020228,-0.013183,-0.017253,15
0.021401,0.028693,-0.010407,-0.005505,0.01986,0.031213,0.034301,-0.001535,-0.069694,-0.012003,0.009347,-0.053596,-0.01295,-0.009136,4
0.020292,0.020863,-0.012938,-0.01316,0.002245,0.029319,-0.015839,0.022283,-0.005192,0.000673,0.015101,-0.032398,-0.02175,-0.042563,10
0.033653,-0.015668,0.017599,-0.043829,-0.043043,-0.046613,0.034064,-0.000343,0.012073,0.008429,-0.010833,0.013621,0.021933,-0.021458,0
-0.021702,-0.047659,-0.06665,0.018306,-0.019861,0.025719,-0.003992,0.042312,0.068246,0.054926,-0.021278,-0.014072,-0.004583,-0.011712,22
0.008721,0.001238,0.021983,-0.034935,-0.053965,-0.032311,0.034774,-0.010202,0.024384,0.000824,0.016271,-0.002678,0.024009,-0.037974,0
0.010014,0.016228,0.014566,-0.00031,0.033758,0.025547,-0.012477,-0.007715,-0.029912,0.008161,-0.000256,-0.012463,-0.032477,-0.004812,4
0.011624,-0.00326,0.019629,-0.050385,-0.029333,-0.030581,0.03599,0.006066,0.034943,0.005511,0.019646,-0.012438,0.020777,-0.026386,0
-0.033234,0.027384,0.003876,0.002494,-0.009793,-0.003755,0.002091,-0.017654,-0.007724,-0.040475,-0.000389,0.00871,0.002709,0.023146,14
0.039194,0.028209,-0.020007,0.028991,0.026549,0.031731,-0.011451,0.023385,0.047173,0.003724,0.003557,0.002312,-0.027857,-0.021508,20
-0.027646,0.004464,0.01049,-0.037441,0.020317,0.00991,-0.010324,-0.029279,-0.045869,-0.004525,0.003104,-0.033987,-0.011576,-0.002531,17
0.046579,0.02379,-0.034645,0.027426,-0.032276,-0.001682,0.034525,-0.038939,-0.004805,-0.007613,0.02262,-0.034431,-0.015821,0.002045,2
-0.00831,0.032554,-0.033639,0.019029,-0.000157,-0.010858,0.01075,0.021602,0.03884,0.008022,-0.01877,-0.012036,0.084129,0.010561,20
-0.009738,-0.00167,0.007363,0.026583,-0.034249,-0.031599,-0.003773,-0.043806,-0.005733,0.006823,-0.008621,-0.067255,-0.056292,-0.017214,10
-0.05767,0.038475,-0.02278,0.02692,0.039143,0.082019,0.00702,-0.052189,0.056791,-0.001311,-0.032045,0.000943,0.039149,-0.02354,19
0.035753,0.010814,-0.07701,-0.001351,-0.007112,0.016924,-0.002027,-0.003809,0.022075,0.002549,-0.005945,-0.004778,0.008246,0.00518,23
-0.004058,0.032213,0.030267,0.010904,0.02718,-0.001465,0.00372,-0.000299,0.007662,-0.000778,0.002361,0.027628,-0.019272,-0.019632,14
-0.037624,0.056901,-0.041596,-0.048296,0.043532,-0.009153,0.013308,0.052776,-0.022884,0.030917,-0.045539,-0.010388,-0.020494,-0.011536,11
0.014181,-0.041135,-0.007228,-0.033491,-0.068847,-0.057193,0.038438,0.009062,0.009514,0.003916,-0.005322,0.010997,0.023197,-0.0337,0
0.000475,-0.01106,0.006552,-0.063011,0.039365,0.005798,-0.010786,0.000022,0.003426,-0.047916,0.004055,0.014801,0.028455,0.01813,3
-0.038224,-0.01403,0.001102,-0.023702,-0.006411,0.029427,-0.015633,-0.001981,-0.005936,-0.025098,0.038887,0.015628,-0.031708,0.026115,14
0.052123,-0.007295,-0.035427,-0.00826,0.002985,0.013453,0.010559,0.010993,0.003965,-0.017187,0.012971,0.036922,-0.013859,-0.040992,25
-0.010649,0.001632,-0.022552,-0.009323,-0.012086,0.004247,-0.030797,0.006623,0.014648,0.000623,-0.028336,0.002898,-0.012083,-0.008923,13
-0.040877,0.053741,0.004963,-0.007765,-0.001324,0.000071,0.009861,-0.019023,-0.055138,-0.027394,0.021441,-0.003851,0.010564,0.004362,6
-0.016616,-0.054473,-0.057058,-0.034299,0.026335,-0.004796,-0.069544,-0.010542,0.022391,0.01854,0.023328,0.035731,-0.035845,-0.006203,12
0.014722,0.006627,-0.064497,0.034492,0.013966,0.031494,0.024766,0.005304,0.048513,0.004553,-0.022915,-0.017827,0.001765,0.037124,24
-0.019105,-0.063724,-0.010252,-0.093635,0.01563,0.004726,-0.080775,0.000808,0.046403,0.047843,0.039654,0.011283,-0.048798,-0.010421,12
-0.01486,-0.014842,0.035166,-0.048669,-0.02021,-0.00745,0.014114,-0.004602,0.043415,0.022669,-0.000497,-0.060371,-0.017227,-0.025112,0
0.00993,-0.031369,-0.010483,-0.007677,-0.013399,-0.005291,-0.00375,0.030339,0.020755,-0.018375,-0.045151,-0.015692,0.022957,-0.031263,23
0.007129,-0.015009,-0.020078,0.020673,0.003615,-0.070407,-0.023602,-0.02114,-0.029603,-0.000479,-0.048335,0.019419,-0.045446,-0.010646,16
-0.007309,0.024155,-0.008962,-0.029862,0.035203,0.008883,-0.000988,0.018313,0.019693,0.000884,-0.00133,0.015636,-0.008367,0.026876,3
-0.034461,0.029029,-0.041209,-0.027511,0.00834,-0.0123,-0.009021,-0.007921,-0.015544,-0.010621,0.048887,0.036049,-0.015212,0.018792,7
-0.003958,-0.013209,0.01176,-0.026494,0.007985,-0.003399,-0.010779,-0.008755,0.01062,-0.010156,-0.006597,0.023173,0.002789,-0.01646,17
0.004644,0.0142,-0.031359,0.021708,-0.010701,0.031932,0.02621,0.004376,0.003682,0.022847,-0.000269,0.017164,0.031643,-0.037124,25
0.018322,0.003571,-0.027694,0.046203,-0.006229,0.014126,0.018301,-0.038034,0.04831,-0.000451,-0.023356,-0.033719,-0.01125,0.02893,21
-0.016848,0.022212,-0.042508,0.023154,0.000416,-0.006582,0.010986,0.017918,-0.027634,-0.041929,0.031571,0.015641,-0.013605,-0.007492,19
-0.001618,0.004513,-0.056478,-0.017443,-0.000493,-0.000126,0.000473,-0.032582,0.022086,-0.010327,0.033759,-0.00426,-0.005809,0.004806,7
-0.072285,-0.004621,0.002277,0.039416,0.039104,0.055113,0.041348,-0.035816,0.039862,-0.003293,-0.00877,0.029985,0.042532,-0.032454,15
-0.04853,0.020109,-0.013708,0.051346,0.01832,0.051989,0.034338,-0.015147,0.037149,-0.011996,-0.012273,0.028328,-0.052818,0.035308,19
-0.010528,-0.008719,-0.013909,-0.010865,0.03796,-0.023097,-0.018156,-0.023067,0.018015,-0.01474,-0.018753,0.050791,0.033036,0.003517,3
0.020385,0.019727,-0.019526,-0.003403,0.017118,0.023421,0.038502,-0.047664,0.021078,-0.013196,-0.017283,-0.05987,0.003791,0.056766,5
-0.002026,-0.017434,-0.000912,-0.047718,-0.003427,-0.05257,0.034072,-0.002221,0.043069,0.013076,-0.005843,-0.064598,-0.007004,-0.012799,0
-0.012006,0.037832,-0.012813,0.030768,0.06697,-0.027312,-0.029085,0.002491,0.007542,-0.017818,-0.047743,0.035583,0.009364,-0.002477,3
0.045417,-0.010128,0.025148,0.021163,-0.039848,-0.013481,0.066448,-0.025935,-0.003972,0.019483,0.004569,-0.021093,0.060138,-0.048395,11
-0.008726,-0.032989,-0.04793,-0.058782,-0.012736,0.003449,-0.062199,-0.034644,0.014338,0.005794,0.002781,-0.017413,0.009751,0.016526,0
-0.043608,0.022411,0.044852,-0.013196,-0.061057,-0.003618,0.03979,-0.012221,0.035066,0.023596,0.010076,0.067892,0.00869,-0.057996,13
-0.014325,-0.011274,0.020937,0.005529,-0.034356,-0.012203,0.010221,0.003464,0.004052,-0.018672,-0.002364,-0.058111,-0.032083,-0.048794,10
0.024076,0.003516,-0.047263,0.019429,0.027052,0.037221,0.024142,0.010831,0.043336,-0.005282,-0.013779,0.00443,-0.032005,0.020418,24
0.016388,0.002631,-0.075645,0.009874,-0.052874,-0.027472,-0.020337,0.016133,0.056768,-0.038869,-0.043213,-0.009927,0.066407,0.046774,21
-0.036083,-0.020504,-0.015372,-0.053461,-0.010035,-0.005508,-0.000522,-0.017315,0.001807,0.029339,0.088425,0.05598,-0.027969,0.031862,12
-0.028085,-0.02197,-0.000966,-0.065201,0.00538,-0.010832,0.033375,-0.004079,0.016588,-0.005153,-0.010141,-0.019229,0.01716,0.002106,0
-0.057818,-0.043789,-0.050543,-0.037942,0.027014,0.017438,-0.067215,-0.052255,0.015262,-0.001704,0.053305,0.009081,-0.020771,-0.005033,12
0.008584,-0.055197,0.007174,0.02881,-0.010173,0.011207,0.049298,-0.007267,-0.011719,0.006312,-0.028088,0.014814,0.016798,0.009772,9
0.008315,-0.041994,-0.027919,-0.000597,0.013053,-0.041051,0.019177,-0.015585,-0.014747,-0.031675,0.009007,-0.023695,0.028221,0.015916,11
0.052123,-0.007295,-0.035427,-0.00826,0.002985,0.013453,0.010559,0.010993,0.003965,-0.017187,0.012971,0.036922,-0.013859,-0.040992,25
0.034686,-0.009036,-0.02407,-0.00656,0.04681,0.004101,-0.02796,0.030531,-0.020903,-0.020654,-0.032764,0.006052,0.00569,-0.024729,25
0.044123,-0.005048,-0.046216,-0.00063,0.006572,0.012324,0.00987,-0.010235,0.018203,-0.013751,0.005605,-0.009963,-0.014732,-0.003459,4
-0.002685,-0.025616,-0.014296,0.014828,0.024686,0.022548,0.017067,0.051095,0.018712,0.000048,-0.010311,0.016064,0.000828,-0.041319,3
-0.006747,0.030778,-0.10625,0.008839,-0.03551,0.01385,-0.003692,-0.04495,0.006668,-0.005504,0.017167,-0.007819,0.003042,0.014627,23
0.026356,0.076411,-0.05821,0.076248,-0.016831,-0.096533,-0.027614,0.006396,0.059855,-0.054403,-0.010909,0.019062,0.063181,0.02316,20
-0.023013,0.015207,-0.008315,-0.013792,-0.020244,0.023107,-0.025826,0.02758,-0.040325,-0.058605,-0.009952,-0.033391,-0.009696,-0.017321,20
0.071331,0.007292,0.012294,-0.026524,0.007793,0.032392,0.023325,-0.001601,0.020459,0.042058,-0.036862,0.023641,-0.015075,0.020068,8
-0.009479,0.006948,-0.042994,-0.003162,-0.053608,0.028007,-0.000604,0.050717,0.025076,-0.048194,-0.054024,-0.010571,0.044297,0.050643,24
-0.013192,0.031052,-0.020065,0.013323,0.031668,0.007633,0.015182,-0.0355,0.030198,-0.034958,-0.007114,0.029355,-0.001009,0.054769,5
-0.011019,0.042731,-0.010669,0.022219,0.065883,-0.02424,-0.031781,0.028011,0.004209,-0.003473,-0.034867,0.017438,-0.009918,-0.029208,3
-0.025968,-0.031381,0.052693,-0.002595,0.007925,0.021828,-0.034468,-0.04351,-0.042798,-0.026547,-0.028506,-0.034269,-0.06494,-0.043008,17
0.048547,0.008348,-0.022229,0.010184,0.019119,0.009233,-0.018872,0.007632,0.046697,-0.005627,-0.005522,-0.003484,-0.024759,-0.011786,20
0.004408,-0.015059,0.011131,-0.053731,-0.042249,-0.031478,-0.00483,-0.010292,0.028885,0.024167,-0.003806,-0.022479,0.0223,-0.039534,0
0.001717,0.00231,-0.078116,0.042766,0.018884,0.02912,0.001428,0.006154,0.061783,-0.007933,-0.02646,0.003614,0.002233,0.00113,24
-0.0629,0.048138,-0.040159,-0.028635,0.013972,-0.062426,0.073139,0.048237,-0.016006,0.058608,-0.025686,-0.062358,-0.047247,0.003584,11
-0.05277,0.012128,-0.016782,0.001984,0.013839,-0.060198,-0.012611,-0.018658,0.019479,-0.023173,-0.001188,0.021315,0.022952,0.001989,14
-0.019633,0.004487,0.005643,-0.02892,-0.004562,0.013667,0.002208,-0.020534,0.005019,0.00996,-0.004765,0.028505,-0.002401,-0.018788,17
-0.044672,0.04535,-0.049109,0.003421,0.03691,-0.029616,-0.011915,-0.015859,0.012269,-0.014725,-0.008338,0.048735,0.016668,0.031892,3
0.006209,0.020134,0.012624,0.007123,0.006821,-0.006706,0.003138,-0.024354,0.006765,-0.025145,0.008551,0.015846,-0.010781,0.007362,14
0.009728,-0.002565,-0.020374,-0.048651,-0.000276,-0.008068,-0.090496,-0.009627,0.021214,0.031591,0.014943,0.017177,-0.014665,-0.004135,12
0.009326,-0.01559,-0.049509,-0.008734,-0.001296,0.002302,0.025686,-0.001326,-0.037023,-0.018217,0.047173,-0.019355,0.000393,0.008447,4
-0.030133,0.005683,-0.019115,0.004679,0.006363,0.039071,0.042855,-0.025143,0.032925,-0.013617,0.003527,0.036963,-0.024313,0.016998,5
0.012391,0.024715,-0.043633,-0.014397,-0.024575,0.017669,0.012737,-0.029021,0.004547,0.00952,0.041958,-0.029308,-0.008365,0.00095,10
0.011246,-0.053917,-0.011454,-0.001587,0.021926,-0.009997,-0.01654,0.013963,0.004126,-0.026205,0.011628,-0.008085,-0.030925,-0.025261,1
0.02125,-0.042139,0.037277,0.020301,0.000105,-0.008718,0.039761,0.000732,0.017117,0.01194,-0.050072,0.018403,0.040927,-0.032002,8
0.01725,0.009884,0.021017,-0.020991,0.001626,-0.036718,-0.101887,-0.025874,0.067315,-0.020519,-0.025894,-0.026625,0.008888,-0.000323,12
-0.024749,0.041208,-0.015502,-0.067225,0.040821,-0.006186,0.010621,0.036299,-0.01692,0.013265,-0.044001,-0.018979,-0.003575,0.010162,11
-0.000232,0.003525,-0.011685,-0.029742,-0.006402,-0.003252,0.002962,-0.020283,0.002688,0.034306,0.002926,0.051759,0.002377,-0.013828,3
0.020279,-0.012289,-0.040978,0.018887,-0.006049,0.007149,-0.063529,0.021006,0.011728,0.028228,-0.047254,0.012308,-0.067753,-0.007865,20
0.048334,0.026373,-0.008174,0.018859,-0.021879,0.031743,0.019781,-0.02176,-0.011339,-0.001442,0.017703,-0.030786,-0.025432,-0.002023,2
-0.04007,0.005885,0.015032,-0.006047,0.030502,0.027745,0.007519,0.017634,0.010589,0.023595,-0.036324,-0.034254,0.036719,-0.026552,14
-0.005543,-0.012866,-0.022324,-0.035815,0.01601,-0.037839,-0.015667,-0.01944,0.01688,0.001439,0.035038,0.005044,0.003947,0.042229,21
0.022098,0.035141,0.035298,-0.028574,0.016141,0.025379,0.011432,0.025547,0.01846,-0.00726,-0.006001,-0.020942,-0.029471,0.024468,8
0.014429,0.023369,0.027039,-0.012681,0.000772,0.007907,0.009712,0.010512,0.021653,-0.027879,0.017968,0.004746,-0.010891,-0.005025,14
0.063077,0.012958,0.038816,-0.021795,-0.06012,-0.057224,0.036322,-0.029715,-0.007418,-0.008768,-0.026106,0.033719,0.026501,0.022599,9
-0.02317,-0.068837,-0.013942,-0.004362,0.021005,-0.019823,-0.024052,0.007979,0.027222,0.019466,0.051807,-0.001083,-0.027038,-0.024027,14
0.001099,0.016798,-0.024351,-0.010731,0.007867,0.022798,0.010365,-0.004542,0.003101,-0.010513,0.01407,0.020058,0.009812,-0.029833,18
0.005916,-0.011552,-0.023038,0.020863,-0.000813,0.026167,0.02164,-0.011945,0.049576,-0.003788,-0.033142,-0.036241,-0.008762,0.040684,21
0.020943,-0.003345,-0.031084,-0.010645,0.053938,0.011411,-0.045794,0.010438,-0.010014,0.00897,-0.046343,0.020676,-0.01166,0.003993,23
-0.033498,0.002418,0.011798,-0.060726,0.008206,-0.002595,0.016302,-0.005388,0.026154,0.002455,-0.010809,0.005117,0.005314,-0.002962,0
