@relation 'letter_test_30pct.txt-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.433width-0.428x-box-0.416onpix-0.398y-box-0.391high... numeric
@attribute -0.506y-bar-0.47x2ybr-0.462xegvy+0.323yegvx+0.301x-bar... numeric
@attribute '-0.544y2bar+0.463x2bar-0.423xybar+0.419x-ege+0.21 x2ybr...' numeric
@attribute 0.492x-bar-0.472xy2br-0.414y2bar+0.319xybar+0.264x-ege... numeric
@attribute -0.574y-ege-0.467yegvx-0.303x-bar-0.269y-bar+0.243y-box... numeric
@attribute '-0.523xybar-0.477xy2br+0.35 y-ege-0.332yegvx-0.257x2ybr...' numeric
@attribute -0.561xy2br+0.423x2bar+0.354yegvx-0.322x-ege+0.289high... numeric
@attribute 0.666x2bar-0.372yegvx+0.345xybar+0.307y2bar-0.206high... numeric
@attribute -0.583x-bar+0.404yegvx-0.334xegvy-0.302high+0.246xybar... numeric
@attribute -0.5y2bar+0.422y-ege+0.409xybar-0.346x-bar-0.267width... numeric
@attribute 0.706xegvy-0.427y-bar-0.248x2ybr+0.228x-box-0.224high... numeric
@attribute 0.558onpix-0.53x-box-0.31y-ege+0.306high+0.234xybar... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25}

@data
-0.772672,1.673214,0.011743,0.209564,1.387746,1.857912,-0.750689,-0.292809,-0.001623,0.52272,-0.782487,-0.183241,16
-1.96017,-1.159043,0.173095,-0.978617,-0.307563,0.855959,-1.695296,-0.126122,-1.796014,1.138943,0.534122,0.489295,11
0.575958,0.959724,1.899513,-1.96951,0.051428,-1.182239,0.377437,-0.837784,1.307566,0.813861,0.089764,0.309402,10
-0.982298,-1.837581,-0.747696,0.947333,0.380198,-0.410455,1.959745,0.088656,1.485687,0.886141,-0.118085,-0.428955,15
-1.387168,0.028968,-0.257897,0.458572,0.479873,1.285583,0.244002,1.012503,0.081391,-1.593577,0.32754,0.465352,3
-0.018236,-0.176624,-0.80694,0.615157,0.054243,0.082256,-1.064609,0.346529,0.387062,-0.181094,0.29192,0.26476,7
4.072253,-0.648828,2.374883,-0.147384,-0.267458,-0.277458,0.073419,1.544409,-0.395648,-0.497109,1.082712,0.313231,20
0.517956,1.119295,-1.338462,-0.358719,-0.816188,1.940405,1.469119,0.379507,-0.540396,-0.790713,-1.078202,-0.666644,18
-0.546846,0.278472,-1.179967,-0.435614,-0.032047,1.445927,0.460003,0.371522,-0.614377,-0.936895,-0.214116,-0.426496,23
-1.710279,0.45731,0.277882,0.457485,0.754,-0.106249,0.365752,0.351069,-0.667135,0.588629,0.732388,0.199139,14
-0.455088,0.994453,0.668883,-0.407496,-1.147496,0.813582,-0.773447,-0.82425,0.289026,0.6658,-0.290563,0.074036,10
1.876138,0.122318,0.280504,0.032796,-0.096813,0.749969,-0.562976,0.925756,0.258777,-0.456086,0.132288,-0.351639,7
-0.595498,-2.366158,0.462161,1.121847,0.224919,-0.202422,2.10516,-0.248627,1.674984,1.537655,0.06321,-0.76308,15
-0.396692,0.468068,-1.026144,-3.912968,-0.484599,-0.385505,-0.354336,-0.393242,0.073943,0.798582,-0.520366,0.194226,4
1.725198,0.653761,-0.019173,-1.447219,-0.760847,0.026799,-1.342146,-0.03553,0.878871,-0.11973,0.450114,-0.197879,10
1.136215,3.226455,-0.831932,1.693847,0.86186,-0.917275,-0.498197,-0.356139,-0.952682,0.579844,0.055464,-0.021559,0
-3.932023,-2.731952,1.411445,0.510052,0.98241,-0.146937,-1.451941,-1.355768,0.159953,0.383647,0.978484,-0.399576,22
1.305663,3.144511,-0.549998,2.11324,0.629965,-0.821007,-0.972944,-0.169405,-0.409948,0.519051,0.419735,-0.542077,0
1.799026,1.308112,-0.182211,-0.829989,-1.430258,0.458776,-0.105874,0.110666,0.613779,-0.283669,0.364581,0.193331,4
2.090354,3.010222,-0.490865,2.164134,0.580683,-0.071879,-1.01706,-0.506017,-0.114957,0.574566,0.270101,-0.360821,0
-1.207587,0.037019,0.936067,-0.007296,0.593028,-0.161675,0.502231,0.561013,-0.757728,-0.220478,-0.480445,-0.044809,14
2.592883,-1.769803,-0.169491,-0.228008,0.045305,0.307745,-0.905387,1.299155,0.335628,0.170209,1.013822,-0.129919,20
-2.058031,1.638616,0.332695,-1.725403,-0.23139,-0.026162,0.090664,-0.596743,1.01833,-0.04137,-1.142775,0.334469,17
-1.225325,-1.505714,-0.199481,-2.420008,0.738682,-2.241055,-0.914945,0.426802,-0.131784,1.320168,-0.105737,0.591518,2
-2.084847,0.437818,0.349513,-0.243869,0.890784,-0.740166,0.103556,-0.200947,-0.697206,-0.525028,0.380879,-0.855087,20
0.85122,0.837241,2.11633,-1.682256,0.108043,-1.245834,0.126278,-0.862033,1.570781,0.657206,0.325383,0.298369,10
-2.376776,-3.678122,-2.550078,0.459922,2.045536,0.468679,0.218398,1.430151,1.07763,0.024641,-0.716923,-1.492847,19
0.186248,-1.897254,-1.421443,-0.769022,0.228268,-0.214432,-1.395091,0.087617,-0.17652,-0.135641,0.002987,0.177461,23
0.622878,1.090346,-0.012394,0.356933,0.331838,0.213854,0.650222,1.108164,0.206492,-0.087104,0.700742,0.053768,14
1.225867,1.241902,-1.552129,-1.69956,2.724999,2.947041,-0.661792,-0.601918,-0.401019,-0.733349,0.164435,-0.137896,11
-0.188261,3.059914,-0.398942,1.732982,0.284932,-0.861915,-0.470279,-1.190083,-0.881788,0.506022,0.527084,-0.137667,0
0.453396,1.087827,-0.596068,1.534632,0.027321,1.78536,-0.479881,1.022659,-1.040765,0.077557,-1.670834,-0.165381,3
-2.193057,-0.387282,1.692347,0.872882,-1.319723,0.049157,-0.262752,-0.450883,0.202643,-0.406232,-0.213139,0.587223,14
1.465518,-0.424509,-2.348775,-0.140478,-1.072448,-0.024188,-0.332531,0.507343,0.308719,0.046589,0.557959,0.432489,25
-1.393268,-0.535121,0.966987,-0.29425,1.238058,-0.100298,-0.726767,0.317453,-0.291173,-0.231885,-0.328411,-0.10992,13
-2.342213,1.805668,0.190011,-1.951205,-0.395314,-0.716458,0.907325,-0.288395,0.333146,-0.829466,-0.188591,0.255899,6
-4.356133,-0.431917,1.261853,1.84262,0.021607,2.077429,-2.415806,1.169863,-0.290531,-0.157004,-0.329883,0.609411,12
-0.056112,-3.960171,-0.5537,-0.699597,0.86454,-0.014102,-0.323261,-0.191288,-0.285954,0.526526,0.136301,-0.013278,24
-3.880822,0.993567,2.541472,2.498838,0.143678,0.916029,-2.762468,-0.233997,1.382038,-0.212476,-0.800535,1.017026,12
3.147383,2.283824,0.791084,1.857499,0.809555,0.455756,-1.339752,-1.069676,0.964545,0.823957,-0.048301,-0.6461,0
0.873429,0.460639,0.185047,-0.047595,0.158264,0.020354,0.190508,-0.51758,-0.184228,0.217188,-0.240542,-0.753737,23
-0.005661,1.560545,0.669717,-0.874856,0.624257,0.699352,0.75859,0.591979,-0.50486,-0.060496,0.292729,0.691521,16
0.856768,-0.002744,-0.149567,0.575985,0.501126,1.043502,-0.076966,0.039958,-0.045321,-0.505282,-0.089092,0.385842,3
-3.774828,0.272034,0.390334,-0.268139,0.09066,0.424032,-0.406885,0.17412,0.075301,-0.883703,0.05704,1.087963,7
0.720358,1.497851,-0.505296,1.218383,-0.812618,0.107036,0.667846,-0.191742,0.820924,-0.543475,-0.062906,0.122409,17
-2.030293,-0.038903,-1.859083,-0.229022,-0.265618,-0.80443,-0.475522,-0.001624,-0.163634,-0.125783,1.090002,-0.608265,25
0.092303,-3.305993,0.348372,-1.091978,0.657553,-1.788441,0.701115,-0.330691,1.009035,0.760721,-0.15312,0.312612,21
-1.595961,-0.307213,0.320664,-1.171808,-0.538378,0.908269,-0.200001,0.677486,-0.94864,-0.129326,0.7193,0.13419,19
-1.71793,-1.257157,-0.57966,0.025989,0.412608,0.227164,-1.231348,0.347746,0.455072,0.197661,-0.401642,0.501571,7
-4.72094,-2.133524,-2.00254,1.501713,0.908348,0.619544,1.340262,0.92924,0.560881,0.580652,0.085583,-1.305814,15
-0.551494,-4.526346,-0.209473,0.588799,0.926993,0.463318,1.210867,0.323221,0.195358,0.290152,0.607186,0.160491,19
-2.235384,0.520163,-0.814028,0.601831,-0.248536,-0.055565,1.982059,0.233729,0.976441,-0.958543,-0.502753,0.56762,3
0.067301,-2.842775,-0.577065,-1.892823,1.604172,-1.179496,0.169815,-0.310348,0.431992,1.291209,-1.746929,0.433516,5
3.322552,2.215603,0.132595,1.364256,1.728827,1.626536,-1.297134,-0.818238,0.197566,1.296598,-0.252424,-0.391054,0
-1.181985,-0.257496,0.087474,-1.603706,1.158228,0.691739,2.29783,1.367493,0.466419,-0.893928,-0.121862,0.278255,3
-1.504894,2.721268,-1.372349,0.013412,-0.011175,-2.482263,-0.360662,0.088518,-0.827729,1.616256,0.585085,-0.87995,11
-2.51991,0.311507,0.930715,0.647165,-0.350875,-0.10862,-1.816787,-0.553934,0.666239,-0.714516,-1.406408,0.394403,0
-2.361142,2.012987,-0.852714,3.159223,1.891387,-1.520022,0.045731,0.419872,-0.249822,-0.049719,1.241411,-0.607496,13
0.001513,0.624353,1.934826,-1.656367,0.469621,-1.118032,0.264347,-0.829232,1.293752,0.998318,-0.00628,-0.25886,10
1.606225,-3.838159,-1.207438,-0.316525,0.529415,0.571752,-0.095595,0.178734,0.147911,0.571257,0.218746,0.359998,24
-0.063034,-1.784789,1.287523,-0.129848,0.55868,-1.561179,0.150862,-0.829625,-0.916221,-0.957357,-0.51756,-0.210986,21
-5.661836,1.325801,1.178976,2.754015,-0.724432,0.111367,-1.697355,-0.302312,-0.325097,-0.302476,0.473687,1.414118,12
0.217563,1.372941,-0.966501,1.723504,1.451467,1.643392,-0.769089,-0.616663,-0.533641,0.753059,-1.071352,-0.457111,0
-5.802283,-0.597335,1.248283,2.127555,-0.097285,2.433075,-2.907835,1.568785,0.036822,0.055332,-1.032761,0.046989,12
-1.222882,0.276944,-0.852536,0.453031,-1.972936,-1.354199,1.919625,-1.678153,-0.018041,0.449628,0.610254,0.081864,9
-1.741477,1.085758,0.379444,-0.664909,-1.248943,0.206324,0.744873,-0.685424,-0.119974,0.626578,-0.564147,0.367246,11
1.465518,-0.424509,-2.348775,-0.140478,-1.072448,-0.024188,-0.332531,0.507343,0.308719,0.046589,0.557959,0.432489,25
1.45771,0.816608,-0.858654,-1.29894,-0.972952,1.364521,0.109654,0.64744,-0.280263,-0.345907,-0.206763,-0.135104,25
0.545764,-1.876071,-1.066264,-0.906585,0.143179,-0.16734,-0.86205,0.465673,0.130558,0.757114,-0.320484,0.424157,4
-1.131247,-0.563768,-0.343218,0.249661,-0.009319,1.18838,-0.14464,0.307756,-0.551317,0.61344,0.808987,-0.665459,3
-2.949281,-2.78305,-1.086709,-1.274671,0.867951,-0.585575,-1.858678,0.235294,-0.167094,-0.353656,-0.19244,0.310604,23
-0.450594,-0.4427,2.429362,-1.36991,1.530786,-1.565403,1.344976,1.91882,-0.986712,-1.072361,0.793965,0.135437,20
-0.606675,0.117523,1.661343,-2.018635,0.279845,0.481685,-0.977062,0.475369,-1.149012,0.021149,-0.93671,-0.722817,20
3.659941,0.02031,-2.311966,0.858655,0.129975,-1.182735,-0.289072,-0.318023,-0.131417,0.137871,0.153856,0.585003,8
1.661019,-1.894625,0.917581,-0.005785,-0.124639,-0.832566,0.300531,-1.584597,-1.455815,-1.076743,-0.400097,-0.726429,24
-1.388588,-2.910511,-0.385538,0.030132,1.456725,-0.067006,1.210489,1.095014,-0.234044,0.10678,-0.908364,0.642335,5
0.468088,0.765882,0.275449,-1.605649,0.898142,1.542709,1.239542,1.208011,0.589751,-0.855786,0.583727,-0.017616,3
1.150465,1.221207,1.010494,-1.105308,-1.29255,0.029007,1.023021,-0.130439,1.863872,0.309813,-0.801625,-0.099153,17
2.657561,-1.402084,0.002822,-0.068488,0.25458,0.17466,-0.851814,1.141126,0.307977,0.348558,0.244843,0.148356,20
1.23898,3.590827,0.03948,1.917439,0.459747,-0.45661,-1.429022,-0.734942,0.395704,-0.000883,0.04769,-0.53003,0
0.476348,-4.020375,-1.09489,0.138068,0.67782,1.080441,-0.408139,0.620853,-0.020452,0.061048,0.511359,-0.491425,24
0.007394,1.597066,0.131044,-2.750183,3.556066,1.941599,0.170876,-2.761438,0.576098,0.348668,0.976338,0.537433,11
-2.777143,1.309046,1.146056,0.663528,1.054289,0.818925,1.149876,0.51174,0.14561,-0.63113,-0.076577,0.091982,14
0.455542,1.344062,-1.47217,1.361915,-0.545674,-0.123468,0.394762,-0.567451,1.052065,-0.836587,0.29536,0.07279,17
-2.440159,-0.464628,-0.426332,0.040306,1.146718,1.108364,1.189878,0.678963,-0.015115,-1.394938,-0.002098,0.569855,3
-0.290382,-0.000919,0.351451,-0.093276,0.224431,-0.715161,0.656485,0.898291,0.098755,0.158623,-0.199583,0.43979,14
-2.402922,1.514239,2.039113,0.615818,-0.166267,-0.6206,-1.866801,0.452415,0.851833,-1.263898,-0.328278,0.829551,12
-2.546003,0.242007,-0.16457,-1.02579,-1.106924,0.578521,-1.517917,-0.13148,-1.079174,0.772166,-0.056555,0.316031,4
-0.695866,-3.040354,-1.780886,0.974604,0.406492,-0.123164,1.180421,-0.367126,0.926388,0.078637,0.093715,0.479458,5
-0.757442,-0.443921,-0.555469,-0.787683,-0.140731,-0.973456,-1.780898,-0.347373,0.59918,0.167437,0.117376,0.390359,10
-0.483799,0.086832,1.195733,-0.094791,-1.153552,1.081746,-0.205512,0.262793,0.295947,0.784139,-0.084174,0.243678,1
-1.148932,1.322852,-0.885052,0.643911,-0.00039,-1.547801,1.939959,-0.429651,-0.044451,0.863649,0.238627,-0.520827,8
2.610796,1.565832,3.291889,1.250924,0.640876,-0.40645,-0.752176,1.504472,0.852474,-0.797191,-1.070493,-0.259413,12
1.713746,1.557827,-1.165381,-1.097102,2.216904,2.181143,-0.299531,-0.76607,-0.296766,-0.526757,-0.773755,-0.029269,11
-1.420843,1.656952,-1.662734,1.470019,-0.072923,-0.447128,-0.248133,-0.177282,0.303234,-0.757647,0.571392,0.498078,3
1.53682,-0.970187,1.361763,-0.289366,-0.102149,0.516141,-1.200148,0.267369,-0.155808,-0.72206,0.922245,0.32887,20
0.630057,-0.898933,-0.192928,-1.673177,-0.068519,-1.686797,-1.387189,0.612373,-0.370664,1.008155,0.118489,0.178888,2
-2.198336,0.909792,0.16298,-0.523007,1.274174,0.518092,0.000895,-0.281577,0.140484,0.296957,-0.302248,-1.247106,14
-3.198653,0.944395,1.659219,0.961294,0.392868,0.354627,-0.9265,0.265244,-0.444007,0.132194,-0.690524,0.942096,21
5.244465,0.581743,0.288206,0.427611,0.021089,0.327602,-0.315902,-0.179059,-0.012111,0.039107,0.029688,0.064522,8
2.408009,0.60534,0.325503,0.696134,-0.142689,-0.225029,-0.014915,0.571087,0.029951,0.159656,0.156833,0.006845,14
0.753095,2.846089,-0.329814,0.891248,1.386143,-2.943987,0.3821,0.48957,-2.075607,0.607862,-0.508978,0.558486,9
-3.623605,1.07878,2.379053,1.243728,-1.949568,0.73745,-0.398362,-0.752133,1.522101,0.262477,0.889709,0.616957,14
0.583058,0.312513,-2.055046,0.38723,-0.71045,0.475233,-0.318579,0.296275,0.42504,-0.443635,0.452725,-0.21773,18
0.849991,-3.172284,0.413422,-0.286045,0.671382,-0.76719,0.41481,-0.841812,0.437216,0.747956,-0.451268,0.034863,21
2.298621,0.58391,-1.078818,-0.069437,-1.022124,1.822594,-0.080514,0.405679,-0.015844,-1.114347,0.050177,0.141,23
0.878623,1.357714,-0.979862,1.856838,1.20233,1.033301,-0.027621,-0.584339,0.467554,-0.152351,-0.587557,-0.158432,0
-0.933068,-1.81712,-0.757988,-1.241323,0.860548,-0.478267,-2.791371,0.603723,0.593088,0.133668,-0.970376,0.283257,10
-2.688924,2.020962,-0.34043,1.25626,1.30397,0.055008,1.282999,-1.477895,-0.145953,0.002209,0.275985,-1.149429,6
-0.629279,-1.402916,-0.226993,0.455903,0.135913,-1.608021,0.553034,-0.27747,0.131276,1.339998,0.591765,-0.151211,18
-0.187937,0.416964,0.23674,-0.335268,0.600287,-0.31862,0.657897,-0.537724,-0.365479,0.136921,-0.26819,-0.853679,23
2.283437,0.220279,0.715881,-0.063396,-0.496255,0.447574,-0.200001,0.910267,0.451815,-0.433669,0.10056,-0.214426,14
1.445143,-0.011854,-0.407081,-1.364152,-0.638651,-1.771986,-0.650776,0.235386,-0.026823,0.646056,0.597673,0.282656,2
2.130538,0.825926,-0.932581,-1.23836,-1.240495,1.58278,-0.100744,0.843194,-0.103107,-0.384988,-0.07947,-0.099104,25
-3.349147,-2.41087,-1.406979,-1.72927,0.976406,-1.357297,-2.029486,1.390733,0.242289,-0.335176,-0.17305,-0.040327,10
0.394449,0.802674,3.423175,0.8139,1.109718,-0.91668,0.004358,1.180635,0.606857,-0.370568,-1.03527,0.22624,12
-1.187033,1.070844,0.547335,-0.259929,1.248971,0.083998,0.859287,0.593521,-0.966226,-0.00155,0.06928,0.254575,14
-0.937909,-1.014601,2.521494,0.753911,0.88768,-0.635194,-0.664046,-0.88817,0.839488,-0.179361,0.409386,-0.160084,22
-2.358639,2.520192,-1.730081,1.872194,-0.027594,-0.722423,0.826986,-0.378053,0.765859,-1.031623,-0.747097,0.329034,17
1.736817,1.206095,-1.50473,1.2435,1.048377,-0.600572,-1.078474,0.219054,-0.689824,0.447813,-0.864298,0.32369,9
-1.067991,0.684609,1.386584,-0.028285,-1.00114,1.268109,-0.058191,0.376234,-0.045309,0.635325,0.224648,0.04746,12
-3.978594,-1.92094,0.008373,-1.899303,1.08601,-1.567244,-1.918252,0.272976,0.450828,0.436348,-0.352905,-0.629113,10
1.505286,0.849099,1.777673,-1.959737,-0.149601,-0.910224,-0.738862,-0.478344,1.092151,0.952981,0.22843,0.370268,10
0.622367,0.039293,0.248448,-0.003895,0.036913,0.681091,-0.519754,0.756506,0.158241,-0.481733,0.05998,-0.111757,7
2.607793,0.485031,-0.071053,0.266568,-1.091529,1.104465,0.615879,0.192541,0.740111,-0.098382,-0.116123,-0.390073,1
-0.169465,1.280418,-1.330752,-2.065567,2.402963,1.827985,-0.708822,-1.115016,-0.462871,-0.407809,-0.103843,0.245557,11
0.429075,-1.961489,-0.923768,1.140357,0.735371,0.047069,0.635056,0.501191,0.38927,0.399706,-0.163095,0.213506,5
-1.371703,0.313574,-2.676628,1.375643,1.822595,-1.659812,0.609666,-0.411787,-0.446112,0.009623,-0.226219,0.741948,9
1.99232,0.840466,-1.38294,1.601679,-0.33889,0.304843,0.0361,0.428954,0.291241,-0.040767,0.627946,0.184142,3
-2.414566,-1.106867,0.754999,-0.994873,0.285196,-1.141887,0.818357,0.068599,-0.002197,1.207815,0.512625,-0.622147,14
-1.44912,-0.01693,-1.202566,0.389587,0.261929,-0.257365,-1.547597,0.18088,0.741082,-0.60715,-0.061872,-0.058587,10
-0.329061,0.450612,0.532704,-1.360221,-1.542354,0.053674,-0.922201,-1.124645,0.309201,0.845112,1.054488,0.362762,2
3.235645,2.168808,0.324041,-0.43759,-1.292127,0.41113,-0.009974,0.296204,0.486988,-0.141614,0.025851,-0.611321,6
1.161211,-2.355174,-0.854742,-0.558821,0.124286,-1.310901,0.557505,-1.719867,-0.709564,-1.586393,-2.022759,-0.364259,19
4.490385,-2.360715,1.748474,0.684617,-1.149733,-0.55956,-0.287491,-0.728815,-0.686033,-0.061443,0.205681,-0.314828,24
0.851914,1.317919,-1.054975,-0.934177,-1.47256,0.808211,-0.767346,0.281633,0.28834,-1.085653,-0.22523,-0.638442,23
0.547143,-1.621999,-1.197327,1.934068,-0.62031,-0.078501,1.805255,-0.353336,1.177016,0.256867,0.689635,0.267647,15
-3.085414,-0.369619,1.245123,0.618978,0.178304,0.26031,-0.610562,-0.79497,-0.888299,0.605827,-0.251719,0.808372,21
2.130538,0.825926,-0.932581,-1.23836,-1.240495,1.58278,-0.100744,0.843194,-0.103107,-0.384988,-0.07947,-0.099104,25
2.905216,-2.365946,-0.612972,1.005465,0.370107,-0.21992,0.669314,0.408617,1.439989,0.831123,-0.239045,0.34014,5
1.817195,0.516094,-0.658954,-3.78723,-0.89016,0.064134,-1.370614,0.696349,0.316345,0.890784,-0.185843,-0.084366,4
-1.412803,-0.821738,0.556759,1.246346,1.083936,1.218279,0.724575,0.855883,-0.181993,-1.170888,0.489203,-0.039275,13
0.74535,1.614407,0.538257,-2.116217,3.95631,3.073011,1.17677,-2.026908,1.163321,-0.263905,1.579616,0.206603,11
-2.900327,0.681089,1.305415,0.837631,-1.973157,1.207596,-1.156816,0.329144,0.773289,-0.278327,0.832795,0.59852,22
3.299832,0.415622,-1.218641,-0.347421,-0.41871,0.673575,-0.384001,-0.604769,-0.253839,-0.192327,-0.155057,-0.119289,8
-2.680389,-2.538003,-0.341459,-1.415667,1.384555,-0.790549,-0.752208,0.411327,0.601386,-0.215447,0.191187,0.067435,20
-3.54318,0.476462,-2.660189,-0.390566,0.577559,-0.968476,-0.643294,0.469343,-0.189881,-0.056686,0.129663,-0.637266,25
-0.045491,0.632668,0.386829,-1.069402,1.095873,0.471652,-0.530979,-0.936254,0.692587,-0.870452,-0.249465,-0.909147,13
-1.122929,0.934991,3.698603,-0.589672,2.01132,-0.525694,1.724361,0.957728,-0.447302,-0.564105,0.093474,-0.184346,13
1.236875,0.718777,-0.008669,-0.391007,-1.60287,0.86251,0.629702,1.117712,-0.365471,1.055177,0.188345,-0.966243,18
-1.54246,0.962325,0.139812,-0.883296,-0.446851,0.372937,1.328327,0.497403,-1.019144,0.69807,-0.777364,-0.160018,18
-0.850503,0.554298,-0.230593,-1.175212,-1.400057,0.536805,0.732777,-0.762178,0.218114,0.460015,0.104549,0.025874,11
-2.288222,0.825257,-1.549511,0.345195,-0.87183,-0.148947,1.572081,-0.433044,0.120495,-0.408174,-0.10792,0.528114,1
2.546297,0.764197,0.115215,-1.36989,-1.05634,0.286336,-1.46609,0.0915,0.836225,0.00562,0.330379,0.274807,10
1.781698,0.387251,-1.281292,0.278224,-0.501588,-0.060376,-1.204247,-0.21386,0.377514,-0.02735,0.295685,0.334783,10
-2.152651,-0.555247,1.110503,-1.535285,0.816869,1.078198,-1.680369,1.380452,-1.806582,1.070706,-0.443025,-0.894465,20
-1.102055,0.3787,-1.4962,0.745697,-0.839714,-0.874799,1.386609,-0.768252,-0.566334,1.327971,0.042571,-0.563943,9
-0.673189,-2.249242,0.880006,-0.638421,0.075405,-1.028982,0.161279,-1.967133,-1.077142,-0.433445,-0.760486,0.066863,21
-1.579324,0.373584,0.193267,0.179272,-0.206432,0.541253,-1.038257,-0.297173,0.010861,0.523694,-0.076692,-0.987622,17
0.100413,-1.360032,-1.776483,0.239949,0.538052,-0.038582,-0.749965,0.641697,-0.520716,0.4103,0.264165,-0.956339,19
3.266054,1.27381,3.280957,1.292733,0.571451,-0.327687,-0.592408,1.355818,1.06284,0.069057,-0.535162,-0.241089,12
1.179807,3.499263,-1.96268,2.156535,1.163482,-2.512411,1.065602,0.788603,-2.442279,0.274288,0.82897,0.456314,9
-2.292419,0.221263,-1.341329,3.02856,1.000086,0.748775,1.134907,-0.310264,-0.184473,-1.185997,1.161073,0.151297,13
1.347017,0.530372,0.100257,0.540831,-0.123918,0.098209,0.463706,0.907808,0.124366,-0.057818,0.190045,0.0843,14
-2.822503,-0.365888,2.256672,-1.146041,0.496669,0.01327,-1.763981,-1.211919,0.847079,-0.283952,1.478233,-0.847523,12
-0.39584,1.502741,0.140789,0.477401,2.236196,0.271865,0.285286,-2.0427,-0.313851,1.053937,-0.579162,-0.484667,0
2.575841,0.414569,1.169339,-0.213302,-1.140664,-0.576034,-0.123883,-0.387896,-0.517958,1.138875,-0.174072,0.248854,16
1.999969,-0.239227,-2.60961,0.438047,0.113416,-0.911095,-0.542295,-0.310516,0.248556,-0.066035,0.240052,0.95342,8
1.658261,-2.442333,1.425952,0.409817,-0.598765,-0.938781,0.022235,-1.454855,-1.420282,-0.887688,0.045985,-0.252338,24
4.556704,0.637845,2.34239,0.712418,0.256971,-0.070161,0.385767,0.998461,0.433831,0.365476,0.098325,-0.320886,7
-1.063237,-1.090104,0.549624,-1.802335,0.788543,-1.242134,0.030837,0.160739,-0.319553,-0.630026,0.133925,0.689703,20
3.193432,0.559536,-2.158607,-1.112954,-1.32522,1.299785,-0.498022,1.008197,0.266506,-0.615725,0.32728,-0.158379,25
2.430608,-1.941709,0.03251,-0.084949,-0.854699,-0.959467,-0.090132,-1.272957,-1.02699,-2.13172,-2.029239,-0.69643,19
0.088625,-0.253794,-2.454283,0.891804,1.364544,-1.419737,0.37402,-0.029829,0.479462,0.25917,-1.266384,0.517335,9
1.595315,0.15454,-1.665465,0.062029,0.541909,0.540094,0.199879,-1.279477,-1.497868,-0.25249,-0.858373,0.588978,8
2.504577,-1.627066,1.979827,1.643352,-0.74965,0.540856,-0.50069,-0.713861,-1.10727,-0.77141,0.546679,-0.370271,22
-1.338304,0.219571,-0.281011,1.608111,0.418511,-0.56528,1.083738,0.013575,0.444594,1.054846,0.875948,-0.700513,15
3.097926,0.876364,0.601711,0.11999,-0.454181,0.472753,0.061602,0.910593,-0.062671,-0.172286,0.173622,-0.237296,14
-3.342309,1.501774,-0.018243,-1.853446,-1.063268,-0.057393,-0.840003,-0.651271,0.456066,-0.201324,-0.397278,0.09767,10
-1.028344,-2.781656,-2.189486,0.828806,0.809564,0.938421,0.127833,1.160754,-0.320592,-0.642436,-0.293133,-0.562235,19
-2.35787,1.11685,-2.397417,-0.548621,-0.922678,-0.928881,-0.829244,0.292924,0.473099,-0.120318,0.155095,0.118954,25
0.843275,-2.569853,0.435183,-0.129193,0.109679,-1.31897,0.549165,-2.030915,-1.503527,-0.521683,-0.069738,-0.293284,24
0.140807,-0.763042,-1.54435,-0.442261,-0.733295,-0.312358,-0.87741,0.109661,0.471987,-0.024933,0.54848,0.461781,4
0.799358,-3.93533,-1.479183,0.435817,0.745079,0.240279,0.013696,0.473981,0.621997,-0.057451,-0.071441,0.125432,19
-4.353659,1.731713,-0.730079,0.065555,-0.833289,-1.667475,0.369996,0.142809,1.4153,-0.348694,0.922123,-1.660024,1
-2.926374,-3.765461,1.765219,0.374384,1.108765,-1.566585,-1.367545,-0.199895,2.26351,-0.05892,1.055433,-1.031251,22
-3.109955,-0.581788,0.259612,-1.488714,-1.295859,0.534829,-1.006341,-0.995225,-0.55921,1.258392,0.90342,0.386364,2
1.616214,1.962076,-2.334551,-1.351004,1.057829,0.959174,-1.214986,-0.303013,-0.240433,-0.1432,0.494839,0.341848,11
-0.846579,-1.199341,1.979862,0.260022,-2.48752,0.862748,0.319419,-1.276422,-2.739849,0.389521,0.536374,0.596542,24
-0.144227,2.795708,-2.254889,2.621335,1.097822,-1.511967,1.313643,-0.453323,-2.477737,-0.19883,1.089505,0.265433,9
0.267881,0.045152,0.09418,-1.417527,0.62193,0.903116,1.180756,1.589227,0.80688,-0.901644,0.367457,0.136481,3
-0.198118,-3.150163,0.305718,-0.923791,0.436132,-1.398146,0.413553,-1.054146,0.456583,0.330488,-0.372783,0.186127,21
-0.746535,0.040967,1.437074,0.069464,-0.521361,-0.000388,-0.502029,-0.376972,-0.314777,1.29493,-0.148671,0.653956,21
-2.869744,0.334845,0.691083,0.155917,0.327337,0.049545,-0.813819,0.08752,0.49479,-1.072467,-0.325188,0.46719,3
0.112248,-0.462119,-1.732078,-0.053804,-0.212793,-0.358185,-0.584602,-0.301263,0.272134,-0.709726,0.003975,0.180652,23
