@relation Bank_training_70pct.txt-weka.filters.unsupervised.attribute.RandomProjection-N11-R1-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute y {0,1}

@data
-4.438383,0.532027,14.305504,-2.916702,20.249074,3.632881,7.083793,12.512433,-15.864363,-3.074168,-9.548577,0
-5.715886,-5.11339,3.152146,-1.268901,22.001473,-7.130383,-8.338698,-0.832979,-3.889792,5.929023,-5.859393,1
-0.609359,-9.347471,4.695196,4.721565,15.133718,-11.287324,-17.760099,6.40248,4.553844,-0.732189,-5.21269,0
10.934305,-13.735852,12.257028,7.149863,8.103414,-8.295598,-13.094487,17.205574,2.762023,-8.882175,-8.601233,1
-5.55389,-2.695832,0.470032,2.582274,11.419147,-1.785303,1.017071,3.512641,-10.500801,2.672388,-9.289365,0
-1.860939,0.624595,7.889883,-5.480645,25.989868,-2.176048,0.181624,3.076093,-15.895243,0.601353,-9.537825,0
-4.440966,-4.182535,18.676864,-4.09946,12.539335,5.220281,15.632409,12.721287,-18.119002,-1.11602,-8.732679,1
-0.301533,-10.826234,10.65803,2.759882,16.574579,-7.882567,-16.516557,7.301142,4.658354,-6.359927,-8.117031,1
4.737819,-9.961233,12.699873,1.909134,20.401522,-12.730964,-16.331708,10.276264,-0.18504,-1.365411,-6.973692,1
-2.092944,-1.984109,10.868126,2.361554,11.85515,2.866572,10.027372,7.834623,-16.538395,2.124046,-10.85839,0
1.003771,-9.422927,11.782773,3.430434,17.381319,-12.914894,-6.492026,10.280999,-4.55241,2.790752,-11.803687,1
1.246454,-10.010008,15.074681,-2.854618,10.701875,-8.986038,-4.990397,6.413406,-4.241694,2.876439,-2.439193,1
1.389994,-3.650269,6.482189,2.93082,6.299675,4.059208,4.410265,7.481604,-10.462043,-4.358712,-8.548244,1
-1.218666,-4.885453,9.488814,-3.820587,18.20864,-1.497945,1.348403,10.808055,-13.46346,-0.137711,-9.217074,0
-4.588062,-7.944712,6.680568,-1.030448,13.540675,-2.994439,-0.689511,9.800635,-5.355003,0.540718,-6.511379,1
-4.380654,-4.688073,12.456165,-5.321858,19.015531,-0.100487,5.642099,13.125828,-18.546423,-0.007296,-11.291288,0
-4.437767,0.150463,10.872801,-2.678826,27.387162,-6.197726,-6.061786,8.427255,-9.402892,-0.149458,-7.486649,0
-1.45044,1.528025,5.422437,0.332588,10.708393,-1.968698,6.921936,8.358362,-10.193938,0.623315,-9.176821,0
9.193809,-14.249661,8.62194,8.010151,1.507073,-4.221552,-10.04101,8.612399,6.304312,-15.491121,-9.263701,1
0.950316,-0.408915,2.754097,-1.681868,13.87302,-1.192317,0.42598,5.061637,-11.168054,-0.137859,-6.111224,0
-4.359798,-3.142295,12.596607,-1.497847,27.473907,-5.176617,-8.414211,9.239228,-8.468321,2.098319,-8.579622,0
1.549046,-3.699498,14.347717,-5.507366,13.345192,-2.341663,3.512116,3.959789,-12.013338,4.232281,-3.966285,1
0.248132,-11.986644,-1.249056,-0.398146,12.423932,-16.004437,-18.088014,5.038737,3.098585,-1.336634,-4.984511,0
-0.77687,-2.763169,7.620614,-4.263718,15.884718,-4.178868,-3.296153,7.556471,-7.710978,-0.368542,-5.947028,0
7.511199,-11.74035,8.804856,1.466449,16.902264,-10.192685,-15.33071,4.540635,2.395293,-6.703653,-8.989105,1
-0.984006,-10.525423,21.926077,4.313739,19.909395,-0.155156,4.230562,26.524323,-12.18167,-4.92318,-18.333887,0
-4.507941,-6.053196,-0.943461,5.38779,2.241482,-1.878565,-0.104101,9.508479,-2.764148,-1.797498,-6.439747,0
-3.24088,-2.322661,9.706187,-0.388114,18.43924,1.650643,-3.141824,3.747211,-6.41489,-4.916774,-8.78475,1
0.787479,-5.800636,5.335143,1.895921,13.272891,-12.697004,-13.066757,6.018431,4.948084,-1.004324,-5.051468,1
-0.314156,-5.087349,7.721363,0.271655,17.883701,-10.126611,-12.566021,6.295156,1.344837,-5.839077,-5.81,1
2.103244,-6.569824,1.034381,4.746461,0.229062,-7.160394,-8.41329,1.412714,8.221503,-3.278198,-3.546862,1
-2.540418,-5.177107,13.612584,3.106838,13.175067,0.39436,-1.804582,19.66544,-5.41203,-7.82167,-9.660096,0
-0.302634,-1.073112,12.805186,-8.835202,29.35552,-0.714716,4.061442,7.531961,-21.07827,2.262265,-11.669768,0
-1.754443,-4.567647,4.990153,4.71013,8.419448,-1.425359,-2.416577,2.723299,-1.810603,0.72768,-7.568862,1
1.206246,-9.126933,10.635734,2.153847,20.859482,-14.142472,-18.693519,7.335367,2.092214,0.402776,-5.594667,1
-0.888821,2.225147,6.708343,-1.875627,9.864255,1.586767,4.374274,7.341481,-8.490123,-2.837157,-4.041552,0
0.337121,-6.741901,11.359801,3.473638,16.575818,-1.174689,2.821491,11.579038,-9.370484,-0.047376,-14.395879,1
-1.643526,-4.451076,6.373472,-3.806379,22.755557,-1.555241,-1.26868,1.104998,-12.594653,-2.867842,-11.256004,0
-3.692477,2.531964,5.7331,-0.707591,23.342419,-3.253216,-4.811068,2.266607,-9.432614,3.174963,-5.821245,1
-3.304522,0.637068,10.162269,-4.880864,27.647594,-0.875391,-0.018974,10.950914,-16.564548,0.119377,-11.117909,0
-4.0564,-9.597595,13.015228,3.015682,10.464148,-5.802491,-2.169215,14.937742,-3.432782,-1.239697,-8.598048,0
-6.873668,-7.675256,15.227817,3.801709,18.587012,-1.997195,-4.4696,13.617805,-5.563608,-6.943743,-11.149762,1
-1.627073,-0.98933,14.490639,-6.116372,17.936486,4.843932,11.916015,13.574674,-20.086223,-5.56105,-11.425764,1
-9.56081,2.348913,13.47294,-5.436219,27.201812,0.471385,6.803314,8.705375,-17.034832,5.350396,-10.441871,1
1.615038,-1.750221,16.53589,-7.041554,24.007355,4.946538,10.64172,15.76261,-22.188123,-1.113978,-11.873148,1
-2.589223,0.923309,5.52302,1.90028,10.614093,-1.905319,3.980704,4.811898,-4.890415,-0.865352,-8.484151,1
5.57775,-9.322425,7.285575,-0.48947,14.737421,-1.947328,-2.212382,4.694545,-4.857847,-5.370078,-10.820818,1
-5.120943,-5.649812,1.678235,5.380164,11.507229,-6.83588,-9.879972,1.562092,2.599612,2.966483,-5.915406,1
6.228912,-12.649688,24.872572,-2.079437,13.414909,2.968987,7.577719,26.232975,-12.896835,-14.647281,-15.187053,1
3.260951,-11.489979,6.720986,4.720326,13.930429,-9.781068,-15.728255,6.91193,4.642439,-9.295106,-8.238608,1
-2.782877,-7.829226,15.737664,0.455522,23.001739,-4.548438,-6.120784,13.681824,-7.713128,-2.659722,-10.844685,0
-0.873955,-4.624776,15.553855,-3.519328,19.775777,2.750197,4.856823,5.631874,-13.452412,-5.806633,-11.384703,1
-6.647633,2.280957,7.629878,-6.516904,27.951672,-1.382768,2.458058,6.215793,-18.628623,3.29381,-8.771744,0
-9.921774,-6.386805,11.47484,-2.156369,24.155372,-3.305656,-2.420553,18.197387,-13.907402,-2.901755,-13.121256,0
-4.66457,-1.345918,1.490112,2.241393,7.194836,0.529532,-1.39673,1.455567,-2.47966,-2.037462,-3.760475,1
-1.033242,-0.601028,6.085746,-0.178313,11.916872,2.234384,2.994873,7.057869,-9.324832,-2.611577,-6.209201,1
0.404405,-5.603284,3.956206,3.573111,4.630603,1.476868,-2.07552,-0.994757,-0.191063,-7.638636,-6.795837,1
-3.412966,-1.063643,15.701503,2.04344,21.158722,4.351877,11.135608,14.449754,-18.761567,4.235521,-15.420723,0
1.357897,-3.540465,15.360704,-4.299815,27.651106,-4.586976,-5.052389,13.028374,-11.4113,-1.035111,-9.762014,0
-2.112509,-2.935647,13.515696,2.399659,11.570258,9.175072,11.902368,15.324249,-19.531206,-3.644304,-12.311413,0
-3.116421,-5.831645,6.834136,1.407716,10.634954,1.104006,7.318804,6.942812,-14.280574,5.712987,-9.739409,0
0.738941,-11.307897,17.1454,-0.839783,21.184158,-4.374101,-5.559604,12.919169,-6.195494,-7.852152,-12.736954,1
-0.698464,-11.021724,6.874076,6.791218,11.749078,-14.727308,-18.667401,8.259208,9.966181,-3.430124,-6.67599,1
-4.913487,-1.425898,10.339389,-3.886947,15.930254,-4.784671,1.006841,3.05058,-11.708663,5.943847,-2.729584,0
-3.421856,0.383526,6.899077,-4.600124,22.171549,-2.566295,-2.354267,0.810561,-9.550056,3.48837,-6.052492,1
2.758491,-15.128846,21.036756,-0.524431,20.791231,-2.624111,7.595672,25.555743,-18.802041,-7.433844,-22.766328,1
2.27803,-0.081568,5.37702,-5.513372,14.602629,-0.026712,2.742189,4.61093,-10.442586,0.74588,-4.939925,1
-0.952483,-10.94731,11.409586,2.421452,8.364381,0.728799,-0.013809,12.163823,-5.922464,-3.546497,-8.318445,1
1.992329,-9.814839,5.302315,8.685914,7.039629,-6.022322,-6.280399,7.909313,2.487754,-1.463034,-10.646582,1
-0.025623,-7.744488,4.231843,-1.693161,11.684564,-6.224988,-1.130222,1.606676,-7.447371,5.314809,-5.30371,1
2.40074,-10.269869,5.301573,9.410011,4.667185,-5.251107,-5.488673,8.648863,3.021854,-2.236164,-10.513375,1
2.673639,-8.995413,25.598566,-5.90061,15.919268,-11.395706,-0.566027,8.79358,-13.712207,8.698262,-0.749904,1
5.296566,-4.673406,10.641317,3.076084,6.391793,1.303,1.607053,13.700737,-6.126176,-8.44207,-7.547444,0
-2.496812,-2.576213,6.057215,-0.4707,11.395587,1.371803,2.423892,4.035529,-9.685608,-3.54497,-8.055863,0
-1.802578,-6.106389,17.440872,-0.398537,20.534225,-9.101874,-8.500456,14.299973,-5.734467,-2.030949,-6.293487,0
-1.209404,2.39098,5.805695,-1.709117,10.929675,3.467865,3.538704,8.6344,-8.120535,-2.944237,-5.490812,0
-0.750471,-4.081974,6.234785,5.07268,11.93126,-4.097006,-8.134996,6.55052,-1.04349,-3.351342,-5.839628,0
-3.314461,0.409983,3.986936,3.162989,7.038599,1.432096,4.284914,7.615217,-6.239627,-0.509514,-5.948768,0
-1.44739,-7.255249,0.963631,7.822221,4.595852,-9.077019,-15.202401,5.817765,10.891729,-1.210762,-4.664947,0
1.762068,-13.451335,21.707917,3.570865,13.116291,-1.837065,6.371753,26.458795,-11.415387,-8.767661,-19.018174,1
-4.3121,-17.04594,10.744889,2.961762,9.965847,5.188901,4.66988,22.771192,-10.678763,-7.551944,-13.512523,1
-6.979645,3.702689,0.966285,1.311393,19.152042,-6.917214,-3.907701,0.453011,-6.068945,6.849086,-7.351467,0
0.922457,-3.109698,11.910547,-6.342077,14.65923,-2.56153,5.070902,-0.237176,-15.553634,7.416166,-4.658133,1
-0.340064,0.226026,10.95895,-3.429334,17.031912,-3.59746,0.615345,4.75627,-11.472552,2.800981,-3.99897,0
-4.239941,1.030368,3.527567,-2.942232,13.406861,-2.949523,4.494955,5.668266,-12.766273,1.497434,-7.934968,0
2.439794,-4.78979,3.848163,1.066484,11.688685,0.655515,1.5989,6.974899,-6.720788,-4.884768,-8.520678,1
4.761894,-15.167223,4.429736,5.043694,4.145896,-15.741589,-18.139552,2.612922,7.719503,-0.69533,-2.79527,1
2.313146,-14.164638,11.303417,3.96103,9.296996,-5.569903,-9.153146,13.148415,1.972705,-9.315786,-9.33538,1
0.008512,-1.462259,3.547321,-3.399815,9.498122,0.436278,1.817553,2.612165,-6.369347,-0.307922,-3.990788,1
-2.78893,-0.951345,11.489569,-5.355132,24.826315,-1.513429,0.096321,6.058755,-12.914798,1.556971,-8.513604,1
-1.636334,-6.06474,11.021441,4.934234,10.633789,-2.029413,-1.221216,12.790081,-4.313882,-1.221355,-9.284117,0
-9.423645,2.53389,11.493586,-6.631441,28.066641,0.837362,5.533567,7.364295,-20.007427,1.940629,-10.079897,0
-2.843991,-11.623637,1.674493,6.038937,12.577323,-11.650799,-19.702891,4.404648,7.804536,-1.152399,-4.782152,0
0.138758,-4.233301,22.638463,-6.591181,17.220197,9.69269,19.777033,22.00261,-26.611456,-2.63367,-12.951136,0
0.524155,-8.931295,23.263647,3.111803,23.273765,-2.862082,3.787293,26.034875,-13.642511,-3.734494,-18.271695,1
-3.466368,-4.688207,1.895013,7.579294,15.195638,-14.842709,-16.655719,1.204183,8.48951,-0.009182,-7.170064,0
-3.417253,-5.926649,8.262773,0.48056,13.3115,-3.716897,-4.73157,9.955743,-3.458342,-1.562358,-6.012545,0
-1.625744,-0.753798,6.38267,-1.341315,20.495346,-3.161706,-4.85124,2.297756,-8.147366,3.999063,-6.006806,1
-3.442097,1.094981,2.03868,2.672098,13.10173,-4.838646,-4.697085,0.473831,-1.71743,1.441981,-4.990777,0
1.94238,-6.811298,8.060619,-1.62158,22.318846,-8.790518,-12.218068,1.918682,-2.17299,-1.805163,-8.020394,1
-3.166954,-4.891236,10.324581,1.4248,13.025341,-0.130388,-5.0695,13.616352,-2.748512,-3.017729,-7.520779,0
3.594075,-10.132981,10.400251,3.025754,15.902553,-4.123845,-10.72465,6.221411,-1.06516,-5.247264,-9.847398,1
1.148687,-9.795309,3.606139,4.305237,16.561758,-13.689932,-13.705274,4.358696,2.58953,1.062077,-5.853473,0
3.094853,-0.991626,5.375535,-4.065178,9.857742,1.515718,4.325641,6.09003,-9.374387,-0.80038,-4.673512,1
1.184428,-3.367009,10.705789,2.137006,15.719958,2.898019,4.572581,11.495025,-15.423835,2.509532,-12.362336,0
2.625504,-6.676607,5.179488,2.100056,4.928755,-0.819849,-2.373476,7.307043,-1.921835,-3.642051,-5.288147,1
0.703163,-8.283581,23.88652,-4.935291,23.287401,6.937524,13.25503,23.820058,-24.684584,-3.781565,-15.344784,1
1.775971,-3.594716,7.378545,4.317554,5.607753,4.881881,3.192078,6.312332,-6.757884,-5.842309,-7.782183,1
-0.881018,-7.004274,5.884668,5.366107,4.523384,-5.832192,-7.451211,11.590447,0.783212,-6.353287,-5.277156,0
1.088182,-8.426256,11.928503,1.520845,15.687731,-1.282375,-2.737688,12.973217,-7.687534,-3.462955,-9.929943,1
-7.00332,-0.145574,8.595729,-2.55697,22.918108,-3.846225,-1.12841,3.49936,-8.764329,4.427093,-8.459767,1
2.316302,-1.499179,8.498087,-5.086849,23.192966,-2.350267,-2.035615,1.812299,-11.138941,1.077316,-8.14046,1
-8.464668,2.398875,2.620804,-3.073068,21.671457,-1.13639,-2.856114,1.242838,-10.096637,2.986984,-7.133115,0
-6.517877,2.336306,7.791566,-1.225892,27.551245,-0.317504,-2.046359,4.822153,-16.501667,5.1686,-9.116064,0
-1.500948,-7.479964,4.108719,5.897553,1.312899,-2.725191,-3.031134,7.871406,2.704025,-2.62167,-5.929421,0
2.937956,-9.165577,11.593793,1.620286,8.248316,-0.110743,-0.147542,14.939444,-5.345287,-6.650061,-8.577575,0
-2.029798,-5.830923,10.152356,-1.788825,21.175925,-4.9213,0.929606,0.653115,-9.05155,0.619221,-11.243157,1
2.136397,-9.345821,17.286139,2.745521,23.240021,-4.503556,-7.047672,17.370366,-9.121791,-3.144085,-12.311231,0
1.683443,-0.4797,9.579043,-1.378481,15.210551,2.490779,3.853386,7.242213,-11.65405,-3.969694,-8.165548,1
-4.686859,-1.937161,9.42246,-2.214031,15.7945,0.159924,0.901414,6.076059,-8.501148,0.232637,-6.601753,1
-1.523337,-9.802268,1.600708,-2.209639,16.422197,3.369854,9.11979,8.625949,-11.038013,-1.78947,-13.336309,1
-0.926912,-4.411095,6.341183,-2.590624,20.657328,-2.007083,-2.895034,-0.04129,-11.316125,1.872228,-9.739641,1
-2.379552,0.917122,0.384136,-1.122673,14.677444,-4.064202,-4.537601,-1.659575,-6.508309,1.624525,-4.299634,0
-1.756632,-10.020917,10.449784,7.477137,8.456639,2.36807,2.420083,14.736501,-3.918169,-3.831129,-15.457905,0
5.148495,-8.146657,8.107426,3.034197,4.491553,1.298318,1.071709,10.392183,-7.626964,-4.195115,-8.696892,0
-0.718633,-18.171118,-4.778508,10.493379,6.458722,-12.954599,-8.506579,4.920688,7.701639,1.75271,-11.575856,1
1.646622,0.370205,9.342375,-1.075034,13.655687,2.929926,4.791388,8.518732,-11.847738,-3.467095,-7.336041,1
-4.140739,-8.330184,6.926852,3.201982,16.7853,-8.563523,-12.200388,11.251239,0.686592,-5.186651,-6.896791,0
-2.583092,1.377345,9.068642,-3.170986,19.869847,-3.024321,-0.039593,4.349129,-11.789158,2.550805,-5.215652,0
-6.640295,-1.968099,13.487988,-1.643946,27.759509,-7.205392,-7.296136,12.094996,-8.114635,-1.805152,-8.387164,0
-3.44297,-1.817995,13.584884,-4.466401,21.394451,-5.228429,1.938931,3.585127,-13.759441,7.901795,-4.320299,1
5.597207,-10.559572,0.88595,5.494637,1.79864,-7.347756,-3.072383,7.890718,-1.83124,-1.249202,-10.706963,0
-6.539645,0.890484,11.455946,-0.638466,13.240635,4.531444,12.352323,13.82074,-17.063079,-0.818015,-10.665664,0
4.326556,-5.139311,9.853776,-4.252524,18.318617,0.074433,7.427963,2.382108,-18.852833,5.987408,-9.87013,1
0.654853,-8.191399,11.697069,2.674188,9.569558,-4.319403,-5.581306,14.137493,-1.229755,-5.402841,-6.776243,0
4.529514,-3.39491,9.948826,-0.65668,8.924805,4.633967,8.085517,11.19384,-14.433802,-6.578744,-9.984406,0
-0.739412,-9.056025,9.538417,1.16858,18.381556,-4.994448,-2.64167,8.464297,-3.987039,-2.961579,-12.737199,1
-1.776069,3.734078,-0.052994,-5.382262,21.940489,-4.87947,-5.810337,-0.460538,-8.600432,2.974189,-5.122372,0
-0.667474,-4.42848,8.610718,-0.599038,6.635245,-3.793269,2.057939,8.761548,-4.461986,-2.098004,-3.56522,0
-0.209031,-2.447957,11.16591,-1.974553,8.639826,-1.955301,2.314222,2.006785,-8.196568,1.440979,-2.577816,1
2.357464,-5.947042,16.894936,-4.48134,24.908057,-1.505636,1.390587,17.506635,-15.355635,-3.218257,-11.812897,0
-8.89783,1.025837,21.915852,-6.052281,21.066246,-0.404842,11.702125,11.083263,-20.718649,7.697643,-6.972333,0
3.152693,-4.5214,8.061513,5.85551,7.545993,-1.475135,-4.043457,11.507486,-2.980332,-5.39006,-6.25594,0
4.000714,-5.752013,17.970778,-4.86336,6.795101,-0.295892,7.640704,7.609344,-12.52889,2.578939,-3.359871,1
1.516814,-5.565353,8.593948,-0.598211,11.674912,2.676232,3.701423,5.162938,-11.041387,-7.091483,-10.960696,1
-1.788391,-1.759599,13.831944,-4.363019,16.85149,-3.75706,2.65708,3.974475,-13.503782,3.812599,-4.552724,0
-4.126784,-4.518323,12.838566,-1.99166,13.017418,-0.695426,6.820038,4.917068,-9.861456,3.51511,-8.133416,1
-0.565257,-3.813551,8.425592,0.379365,22.960517,-7.314694,-12.508037,5.789511,-3.638828,1.899439,-6.572492,0
-3.544984,-4.165077,9.94344,-2.366861,21.521772,-9.458819,-8.156983,4.165784,-6.199573,2.184846,-4.699638,1
0.207141,-3.788827,10.819832,-2.527017,22.092158,-6.091333,-6.415388,8.535315,-7.088865,-0.238756,-7.418439,0
2.081697,-11.891865,4.673608,4.852263,8.328408,-9.930841,-16.887428,1.617042,9.086196,-6.259801,-5.698229,1
-5.227216,-4.755409,8.31738,3.415688,15.494874,-4.38047,-9.676519,11.181848,0.325525,-5.068434,-7.490424,1
-0.049809,-8.253655,7.01695,7.173491,3.013883,-4.677452,-8.815675,9.884207,5.215158,-9.112612,-5.207396,1
1.048748,-8.553268,8.096785,7.837345,3.493413,-5.22232,-6.195881,14.904278,1.496234,-7.739306,-8.632334,1
-0.560092,-6.746249,20.024564,-3.103559,21.165298,7.644545,12.439622,23.665672,-22.760422,-3.945013,-14.722073,1
-0.064343,0.100548,5.91675,-2.459067,16.284944,-0.499735,1.604606,4.807948,-12.586276,-0.85818,-7.432019,0
0.126284,-9.060736,23.857753,1.0121,23.066238,2.527712,4.027735,23.387348,-15.858604,-10.919032,-16.550494,1
-1.783282,-3.861318,14.203583,-3.889393,12.899391,6.196457,11.813836,14.034092,-18.328937,-2.869107,-10.978452,0
4.842138,-14.013373,10.442148,3.936519,9.118329,-6.034305,-10.891497,7.547597,3.736016,-10.018234,-9.526915,1
2.452896,-9.030936,8.766908,6.50633,12.953062,-8.34792,-12.770408,8.300678,4.480151,-8.048979,-9.804341,1
-2.339888,-3.166393,9.15279,6.31957,5.783684,3.561006,-3.957392,15.608678,-4.006733,-4.88777,-6.211534,0
-0.618229,-0.722997,21.616637,-5.318862,17.789073,11.505188,21.609459,24.610971,-29.191872,-6.528101,-14.728565,0
0.633208,0.760912,23.456601,-5.961708,20.794772,13.297031,22.49944,23.181929,-29.269134,-7.016744,-14.90019,0
-0.709347,0.959317,7.41432,-2.70146,15.76281,1.015892,4.432807,7.84778,-14.68032,-0.71284,-7.479192,0
-0.705407,2.036683,3.573092,0.564806,10.493323,-0.195394,-0.412816,3.327727,-5.963459,-0.481792,-3.374148,0
2.625274,-10.184907,23.843843,-5.215517,24.319884,-1.207236,2.834046,21.434551,-14.161654,-10.284103,-15.096969,1
-0.40051,-2.118885,6.380443,0.830976,13.378016,-0.84806,-2.476062,4.516407,-6.545069,1.679673,-5.607187,1
9.009353,-13.016544,14.942772,-2.578088,12.879581,-2.652589,0.490828,11.704153,-10.480831,-4.542856,-9.95931,0
-1.92583,-5.587842,21.811375,-1.47001,29.479704,-5.217649,2.956892,21.842234,-14.940829,-1.06594,-17.010813,0
5.934328,-10.512843,11.974152,0.39386,7.752136,-0.926486,-1.777151,5.471163,-3.313965,-6.890649,-8.503691,1
0.296742,-8.686616,5.10106,5.168676,13.19344,-6.963611,-9.785974,4.948037,0.952016,-0.521182,-8.83169,1
3.085736,-6.545185,8.196267,3.30672,22.599094,-9.113869,-13.560588,9.639117,-1.447455,0.677704,-10.940987,0
2.414715,-3.285587,2.738813,-2.877112,23.081527,-12.620837,-18.295089,1.664351,2.395548,1.042393,-4.626278,0
5.680087,-10.807416,6.727379,5.314445,-0.652539,4.655796,0.639187,1.074785,0.249143,-14.007138,-10.130558,1
1.442466,-8.261416,6.933378,1.015138,7.593689,-1.41284,3.21831,2.540527,-9.350213,3.721898,-7.105435,1
-2.073402,0.83293,7.263666,-1.582249,24.587221,-4.469693,2.449102,4.20022,-14.088586,3.080826,-13.077525,0
-1.278424,-6.14211,6.001593,4.593426,18.661947,-11.955407,-15.080145,5.044177,2.399986,2.277368,-7.22338,0
-4.985679,1.073195,4.316255,-0.524148,10.51864,0.826667,2.869406,5.285311,-9.929192,0.006614,-5.077639,0
-6.265239,1.374043,12.286389,-3.916012,17.979245,4.681517,10.423516,12.699688,-19.470394,-1.146821,-9.473681,0
0.128972,-9.578053,0.749824,4.240494,16.03545,-7.280534,-3.780332,5.949778,-3.720662,0.419616,-10.127848,0
-6.220556,-5.252718,3.365029,6.209615,18.292627,-8.346978,-14.351173,1.967422,3.061082,-0.296865,-7.918067,1
-0.441297,-8.264573,6.825459,4.10707,16.880055,-10.4568,-15.279952,8.671463,4.7127,-1.822898,-9.1113,1
-4.353211,2.519769,7.56601,-3.605994,27.053016,-3.641821,-0.632303,4.522963,-14.36054,3.534977,-10.121376,0
-5.11216,-3.77784,14.195074,-4.223272,27.20317,-4.71255,-4.044607,9.60784,-10.318994,-0.044946,-9.498961,1
2.401851,-14.241168,14.589172,-4.000847,26.030409,-9.031358,-0.303228,15.106826,-14.020316,0.620716,-13.897359,1
3.194586,-10.194483,4.650544,3.558091,17.613526,-14.350651,-15.002487,4.466409,-0.196686,1.546356,-5.910676,0
-5.268797,3.587839,7.126602,-5.371591,26.907076,-2.601532,-1.616423,4.317306,-15.021767,3.433168,-7.210564,0
-3.763768,-3.694415,15.726422,-3.773877,26.373313,-9.121919,-6.271691,7.933944,-9.809968,1.166115,-6.908563,0
-4.601567,-5.911292,4.779439,-0.998892,23.792234,-11.98897,-14.245098,8.314783,-5.831029,-0.317086,-8.012017,0
-2.105988,-3.277153,22.555893,-4.808004,25.109202,7.964922,13.277607,19.547742,-24.365587,-2.676055,-14.962366,1
6.335943,-5.32849,27.41916,-7.984393,31.659546,3.059639,10.427783,26.458785,-26.390963,-6.14061,-17.082008,0
-4.773192,-4.372172,12.50569,3.693842,18.229701,-3.22546,-6.20751,13.10733,-4.069435,0.663695,-9.326649,0
1.484404,-5.609641,13.715699,-1.482847,12.924705,6.295567,12.996228,17.465605,-16.867594,-3.24917,-13.124295,0
1.414281,-11.113413,9.74782,2.559507,1.638057,-4.824449,-5.597763,7.571651,2.470576,-3.531805,-3.205782,1
2.193491,-3.798862,13.253286,-4.906015,21.387602,-5.065505,-2.733454,11.886428,-9.120848,-2.734389,-7.965279,0
-3.119458,-6.533677,4.029529,1.634446,23.278625,-15.882559,-11.866573,0.284348,0.978265,6.781365,-9.504981,0
-8.10131,0.201292,13.354476,-2.348949,28.376159,-2.015196,1.876156,12.682638,-13.206766,5.294435,-12.515759,0
-7.110588,-4.243908,17.849682,-2.841675,30.040359,-3.169885,-2.447753,14.544752,-13.745796,0.664629,-11.460406,0
-2.702572,-7.466023,8.013679,3.597041,14.390609,-5.775389,-16.114888,10.583394,5.318456,-3.688554,-6.45486,0
-6.008455,-2.651769,7.843474,1.555977,23.897058,-7.608604,-17.480965,5.384514,0.485171,3.233284,-4.836379,0
0.481573,-12.315113,14.683523,2.982675,8.401046,-4.726312,-4.166977,20.277761,-3.789448,-8.121325,-9.76203,0
-3.354623,0.876443,10.922856,-3.302034,27.123875,1.993426,3.386714,8.239841,-17.941667,0.909743,-10.337458,0
8.14965,-4.548972,12.847485,-4.705431,24.832627,-0.364425,-3.689314,5.913641,-11.558972,-3.541335,-11.323757,1
-2.774838,-5.54935,17.887893,-0.52765,15.407886,-0.91494,2.08835,20.370206,-8.648693,-9.799423,-9.840954,0
-0.38484,-6.786219,14.287514,1.670772,17.51633,-3.892581,-4.741899,14.417293,-5.433661,-8.086926,-9.882492,1
-2.550342,-5.065999,12.090779,-0.81905,24.044594,-4.632133,-6.463203,8.173859,-8.129808,0.266631,-9.32126,0
0.091028,-6.002648,6.886582,2.266665,16.201517,-6.319141,-10.550346,4.363019,-1.360539,-0.207852,-6.424808,0
-2.757903,0.442613,6.209251,-3.771548,24.056526,-1.751032,-3.60812,5.865681,-12.630275,0.887333,-7.859943,0
-1.874243,-2.924399,5.456745,0.43433,13.598243,-0.092366,-2.414222,-0.913126,-4.421503,-4.400776,-7.375835,1
-3.051309,-8.207921,4.695192,-0.516757,12.832993,-9.608084,-7.957397,2.744087,-0.322274,3.952889,-3.317678,1
-6.051318,-2.846294,18.509957,-1.788304,15.075977,-0.539235,9.511491,6.206723,-16.591586,6.17246,-7.609661,0
3.603478,-2.172373,8.700085,-2.293708,19.411598,-2.180193,0.678234,4.034024,-10.137302,0.908594,-10.088559,1
3.685839,-2.750594,8.290461,-0.720172,6.172324,0.438407,4.370018,12.896019,-9.526356,-6.609309,-6.653005,0
2.745754,-12.802467,18.413766,-0.903538,21.323821,-3.721887,-4.920839,13.482874,-6.873384,-9.625409,-14.18937,1
0.053296,3.374704,9.516462,-4.550779,19.13536,0.472213,2.263623,8.592127,-11.9804,-1.729993,-5.774859,0
-0.822942,-1.244888,12.129441,-0.948038,13.128665,2.245023,13.08502,13.675038,-15.845111,-3.497447,-13.955578,0
1.628146,-8.941686,5.186156,6.067132,0.841489,-6.563877,-10.637183,7.331502,8.583251,-10.898798,-4.074267,1
2.401461,-9.673983,2.657038,5.666782,-1.474281,-1.883459,-2.898483,6.133589,2.698686,-9.760019,-8.534161,1
1.106628,-11.062006,19.589532,-6.549125,20.994847,-2.017615,5.988676,25.428974,-20.112332,-7.22945,-15.295654,0
1.878103,-13.030891,7.513638,9.83127,1.87389,-7.757881,-8.464375,8.486447,8.694437,-6.814235,-10.591671,1
